id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
euro-coin,eurc,EURC,EUR,1.15,469815199,29456690,409370432.4813642,0.07128,2026-09-18T10:08:20.000Z
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,EUR,1.15,192502561,45093544,167695723.17,0.07803,2026-09-18T10:08:20.000Z
royal-euro,reur,Royal Euro,EUR,4.13,62008637,19804868,15000000.0,,2026-06-29T19:55:10.000Z
brz,brz,Brazilian Digital,BRL,0.193807,52892371,15604.89,272909981.8520164,0.42665,2026-09-18T10:08:20.000Z
eurite,euri,Eurite,EUR,1.15,38054747,7856646,33139851.48990108,0.06711,2026-09-18T10:08:20.000Z
monerium-eur-money-2,eure,Monerium EUR emoney,EUR,1.15,33267120,2705647,28990478.65616908,0.1523,2026-09-18T10:08:20.000Z
monerium-eur-money,eure,Monerium EUR emoney [OLD],EUR,1.15,28049230,1123579,24450348.69110631,0.06027,2026-09-18T10:08:20.000Z
brla-digital-brla,brla,BRLA Digital BRLA,BRL,0.194019,24821967,161311,127934928.5669386,0.43312,2026-09-18T10:08:20.000Z
xsgd,xsgd,XSGD,SGD,0.783062,13047237,515005,16661373.239569,-0.07052,2026-09-18T10:08:20.000Z
rupiah-token,idrt,Rupiah Token,IDR,5.468e-05,9507488,4.22,173856905811.0,-2.90395,2026-09-18T10:08:20.000Z
stasis-eurs,eurs,STASIS EURO,EUR,1.18,6949435,350.21,5907155.64,-0.05677,2026-09-18T10:08:20.000Z
quantoz-eurq,eurq,Quantoz EURQ,EUR,1.14,5257812,911248,4630023.285709,2.14108,2026-09-18T10:08:20.000Z
zarp-stablecoin,zarp,ZARP Stablecoin,ZAR,0.061291,4413222,29099,72004353.81510787,1.6198,2026-09-18T10:08:20.000Z
bilira,tryb,BiLira,TRY,0.02046676,3726863,1.66,182093457.704537,,2026-09-16T09:13:40.000Z
pht-stablecoin,pht,PHT Stablecoin,PHP,0.01607427,3616902,101.08,225011899.7613014,,2026-08-14T17:36:40.000Z
par-stablecoin,par,Parallel,EUR,1.22,2738526,314.83,2240894.0,0.26377,2026-09-18T10:08:20.000Z
compliant-naira,cngn,Compliant Naira,NGN,0.00072896,2735176,257.96,3752179916.240522,-0.01655,2026-09-18T10:08:20.000Z
brl1,brl1,BRL1,BRL,0.194859,2621797,360126,13454917.54,0.50419,2026-09-18T10:08:20.000Z
mxnb,mxnb,MXNB,MXN,0.058207,2593941,210606,44563655.35821,0.34929,2026-09-18T10:08:20.000Z
brazilian-real,wbrl,Brazilian real,BRL,0.194374,1749127,4654.64,8998687.38,-0.75048,2026-09-18T10:08:20.000Z
decentralized-euro,deuro,Decentralized Euro,EUR,1.15,1678247,3.49,1455785.969283271,,2026-08-03T23:52:30.000Z
ageur,eura,EURA,EUR,1.15,1577892,95162,1375012.29342602,0.09199,2026-09-18T10:08:20.000Z
celo-euro,eurm,Mento Euro,EUR,1.15,1558137,1281.44,1354314.906281173,0.30444,2026-09-18T10:08:20.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.664e-05,1049871,33666,18534124233.14,-0.23965,2026-09-18T10:08:20.000Z
stablr-euro,eurr,StablR Euro,EUR,0.059528,1020494,3.91,17143032.563007,,2026-09-18T02:36:50.000Z
vnx-euro,veur,VNX EURO,EUR,0.289208,799394,0.104,2764082.75105,,2026-06-21T12:25:40.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.14,598954,484.93,524152.6596441626,0.64136,2026-09-18T10:08:20.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.15,319691,2303998,278618.5736,0.08163,2026-09-18T10:08:20.000Z
tether-eurt,eurt,Euro Tether,EUR,0.056792,235907,0.00454543,4153902.7318629995,,2026-09-17T02:26:30.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.194069,212721,4200.0,1096117.734467083,0.23619,2026-09-18T10:09:20.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00032008,202054,264.44,631258753.7968985,-0.02342,2026-09-18T10:09:20.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00063243,184053,3192.23,291000000.0,0.74648,2026-09-18T10:09:20.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.15,183649,3747.8,160000.0,0.01114,2026-09-18T10:09:20.000Z
real-mxn,mxne,Real MXN,MXN,0.058229,83209,124.95,1428994.67,,2026-09-18T05:32:10.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.0077369,80050,812.12,10346607.84432118,0.13134,2026-09-18T10:09:20.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.058882,68820,663.17,1168788.69309,0.58717,2026-09-18T10:09:20.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01592776,25752,1.36,1616827.365614742,,2026-09-18T10:09:20.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.061663,678.39,1.83,11001.49053576554,,2026-09-14T20:57:50.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.450153,0.0,404.74,0.0,0.88119,2026-09-18T10:09:20.000Z
