id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
euro-coin,eurc,EURC,EUR,1.15,465201774,27536796,405311820.4314492,-0.08364,2026-09-21T11:11:20.000Z
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,EUR,1.15,192544354,24205106,167780470.33,-0.16631,2026-09-21T11:11:20.000Z
royal-euro,reur,Royal Euro,EUR,4.13,62008637,19804868,15000000.0,,2026-06-29T19:55:10.000Z
brz,brz,Brazilian Digital,BRL,0.19319,52809356,386.49,273344094.1615743,-0.23095,2026-09-21T11:11:20.000Z
eurite,euri,Eurite,EUR,1.15,38034508,2338628,33139851.48990108,-0.14448,2026-09-21T11:11:20.000Z
brla-digital-brla,brla,BRLA Digital BRLA,BRL,0.193349,36648000,64577,189536018.5535009,-0.12711,2026-09-21T11:11:20.000Z
monerium-eur-money-2,eure,Monerium EUR emoney,EUR,1.15,34456577,954147,30007680.07755163,-0.05054,2026-09-21T11:11:20.000Z
monerium-eur-money,eure,Monerium EUR emoney [OLD],EUR,1.15,29178214,647084,25389202.74026634,0.00375,2026-09-21T11:11:20.000Z
xsgd,xsgd,XSGD,SGD,0.783899,13124253,947895,16741373.239569,0.1563,2026-09-21T11:11:20.000Z
rupiah-token,idrt,Rupiah Token,IDR,5.582e-05,9713702,10.69,173856905811.0,,2026-09-21T11:11:20.000Z
stasis-eurs,eurs,STASIS EURO,EUR,1.18,6955642,687.15,5907155.64,-0.1245,2026-09-21T09:05:10.000Z
quantoz-eurq,eurq,Quantoz EURQ,EUR,1.13,5217930,1210927,4630023.285709,0.7763,2026-09-21T11:11:20.000Z
zarp-stablecoin,zarp,ZARP Stablecoin,ZAR,0.061693,4442306,699.91,72004353.81510787,0.12456,2026-09-21T11:11:20.000Z
pht-stablecoin,pht,PHT Stablecoin,PHP,0.01607427,3616902,101.08,225011899.7613014,,2026-08-14T17:36:40.000Z
mxnb,mxnb,MXNB,MXN,0.054264,2864198,5.7,52784650.01121,-5.88296,2026-09-21T11:11:20.000Z
par-stablecoin,par,Parallel,EUR,1.26,2818694,1089.97,2240894.0,1.77883,2026-09-21T11:11:20.000Z
bilira,tryb,BiLira,TRY,0.02050082,2749003,0.678573,134092323.609848,,2026-09-20T07:31:20.000Z
compliant-naira,cngn,Compliant Naira,NGN,0.00072613,2724674,290.45,3752179916.240522,-0.33833,2026-09-21T11:11:20.000Z
brl1,brl1,BRL1,BRL,0.194443,2616134,190339,13454917.54,0.21678,2026-09-21T11:11:20.000Z
brazilian-real,wbrl,Brazilian real,BRL,0.193944,1745294,991.04,8998687.38,0.00564,2026-09-21T11:11:20.000Z
decentralized-euro,deuro,Decentralized Euro,EUR,1.15,1678247,3.49,1455785.969283271,,2026-08-03T23:52:30.000Z
ageur,eura,EURA,EUR,1.15,1578449,8860.29,1374004.974324981,0.04556,2026-09-21T11:11:20.000Z
celo-euro,eurm,Mento Euro,EUR,1.15,1575708,18645.14,1368902.812088283,0.46911,2026-09-21T11:11:20.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.652e-05,1047506,12373.81,18534124233.14,-0.70024,2026-09-21T11:11:20.000Z
stablr-euro,eurr,StablR Euro,EUR,0.059595,1021640,4.02,17143032.563007,,2026-09-19T12:13:00.000Z
vnx-euro,veur,VNX EURO,EUR,0.289208,799394,0.104,2764082.75105,,2026-06-21T12:25:40.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.15,601211,951.51,524152.6596441626,0.35114,2026-09-21T11:11:20.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.15,362791,2117202,316044.1536,-0.10531,2026-09-21T11:11:20.000Z
tether-eurt,eurt,Euro Tether,EUR,0.055607,230987,0.063858,4153902.7318629995,-2.69094,2026-09-21T10:33:50.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.19435,214145,29.1,1101853.004152166,-0.05606,2026-09-21T11:12:10.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00032075,202475,395.78,631258753.7968985,0.01958,2026-09-21T11:12:10.000Z
argentine-peso,wars,Argentine Peso,ARS,0.0006327,184118,10219.35,291000000.0,-0.25956,2026-09-21T11:12:10.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.15,183815,8755.76,160000.0,0.04225,2026-09-21T11:12:10.000Z
real-mxn,mxne,Real MXN,MXN,0.058163,83114,10.18,1428994.67,,2026-09-20T09:25:40.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00775966,80278,14019.58,10346607.84432118,0.26643,2026-09-21T11:12:10.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.058981,68937,213.85,1168788.69309,0.06942,2026-09-21T11:12:10.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01594247,25776,2.95,1616827.365614742,0.0,2026-09-20T10:38:30.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.061663,678.39,1.83,11001.49053576554,,2026-09-14T20:57:50.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.441365,0.0,639.55,0.0,-1.03517,2026-09-21T11:12:10.000Z
