id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
euro-coin,eurc,EURC,EUR,1.14,461381537,35422419,405915419.6370022,-0.36677,2026-09-24T10:37:20.000Z
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,EUR,1.14,190666717,29842904,167780470.33,-0.36596,2026-09-24T10:37:20.000Z
royal-euro,reur,Royal Euro,EUR,4.13,62008637,19804868,15000000.0,,2026-06-29T19:55:10.000Z
brz,brz,Brazilian Digital,BRL,0.192827,52636108,11012.4,272971869.590369,-0.85532,2026-09-24T10:37:20.000Z
eurite,euri,Eurite,EUR,1.14,37663095,5105242,33139851.48990108,-0.32688,2026-09-24T10:37:20.000Z
monerium-eur-money-2,eure,Monerium EUR emoney,EUR,1.13,33957754,246144,30034123.55382579,-0.73916,2026-09-24T10:37:20.000Z
monerium-eur-money,eure,Monerium EUR emoney [OLD],EUR,1.14,28710634,630838,25203108.20876302,-0.3313,2026-09-24T10:37:20.000Z
brla-digital-brla,brla,BRLA Digital BRLA,BRL,0.193106,27528100,199519,142555075.880698,-0.95756,2026-09-24T10:37:20.000Z
xsgd,xsgd,XSGD,SGD,0.780701,12890400,687092,16511373.239569,-0.20923,2026-09-24T10:37:20.000Z
rupiah-token,idrt,Rupiah Token,IDR,5.615e-05,9762436,6.73,173856905811.0,,2026-09-21T23:34:50.000Z
stasis-eurs,eurs,STASIS EURO,EUR,1.19,7024558,5110.3,5907155.64,0.79686,2026-09-24T10:37:20.000Z
quantoz-eurq,eurq,Quantoz EURQ,EUR,1.13,5236633,1042108,4630023.285709,0.03115,2026-09-24T10:37:20.000Z
zarp-stablecoin,zarp,ZARP Stablecoin,ZAR,0.061022,4393779,74122,72004353.81510787,-0.84621,2026-09-24T10:37:20.000Z
pht-stablecoin,pht,PHT Stablecoin,PHP,0.01607427,3616902,101.08,225011899.7613014,,2026-08-14T17:36:40.000Z
mxnb,mxnb,MXNB,MXN,0.057073,3380901,178470,59238544.225032,-0.90336,2026-09-24T10:37:20.000Z
brl1,brl1,BRL1,BRL,0.193537,3281421,2365929,16954917.54,-1.17588,2026-09-24T10:37:20.000Z
compliant-naira,cngn,Compliant Naira,NGN,0.0007277,2873534,20714,3948786668.800522,0.04463,2026-09-24T10:37:20.000Z
par-stablecoin,par,Parallel,EUR,1.22,2730419,195.63,2240894.0,-1.4674,2026-09-24T10:37:20.000Z
brazilian-real,wbrl,Brazilian real,BRL,0.193686,1746787,19777.57,9018688.156787494,-0.80344,2026-09-24T10:37:20.000Z
decentralized-euro,deuro,Decentralized Euro,EUR,1.15,1678247,3.49,1455785.969283271,,2026-08-03T23:52:30.000Z
celo-euro,eurm,Mento Euro,EUR,1.14,1556550,15283.05,1371282.758887593,-0.97255,2026-09-24T10:37:20.000Z
ageur,eura,EURA,EUR,1.14,1457114,2214.22,1280875.472183351,-0.29913,2026-09-24T10:37:20.000Z
stablr-euro,eurr,StablR Euro,EUR,0.067091,1150136,847.22,17143032.563007,-0.00457,2026-09-23T17:47:00.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.641e-05,1045492,5220.82,18534124233.14,0.20558,2026-09-24T10:37:20.000Z
bilira,tryb,BiLira,TRY,0.02049427,938927,1.93,45814144.359267,0.0,2026-09-23T10:13:20.000Z
vnx-euro,veur,VNX EURO,EUR,0.289208,799394,0.104,2764082.75105,,2026-06-21T12:25:40.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.14,595006,493.55,524162.6596441626,-0.5783,2026-09-24T10:37:20.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.14,343155,2725036,302007.1536,-0.38954,2026-09-24T10:37:20.000Z
tether-eurt,eurt,Euro Tether,EUR,0.061736,256446,135.16,4153902.7318629995,-0.47609,2026-09-24T10:37:20.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.192682,213657,6902.15,1108865.52177568,-1.43383,2026-09-24T10:37:20.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00031418,198329,2435.01,631258753.7968985,-1.13042,2026-09-24T10:37:20.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.14,182135,4224.64,160000.0,-0.28033,2026-09-24T10:37:20.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00062344,181420,55144,291000000.0,-0.79582,2026-09-24T10:37:20.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.057805,166986,3015.51,2888788.693089999,-0.91763,2026-09-24T10:37:20.000Z
real-mxn,mxne,Real MXN,MXN,0.057286,81862,602.36,1428994.67,,2026-09-24T01:18:00.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00763629,78957,666.55,10341099.93781626,-1.11005,2026-09-24T10:37:20.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
